age,ed,employ,address,income,debtinc,creddebt,othdebt,default
23,3,1,1,38,10.4,1.450328,2.501672,0
22,1,1,1,27,16.5,1.405571,3.049429,1
28,3,2,1,36,3.3,0.385011,0.802989,0
32,1,7,5,49,12.9,3.6387,2.6823,0
34,4,2,3,60,0.9,0.211527,0.328473,0
25,2,3,4,40,10.5,2.085993,2.114007,0
35,1,5,5,51,11.1,2.871364,2.789636,1
25,2,0,0,33,8.3,1.280587,1.458413,0
45,2,9,5,47,10.5,3.322436,1.612564,0
33,2,2,1,42,9.2,1.505933,2.358067,0
36,1,10,12,45,10.5,2.735951,1.989049,0
25,2,4,3,50,12.7,2.232827,4.117173,1
39,1,11,12,53,5.0,1.014665,1.635335,1
53,1,3,3,57,5.3,1.583961,1.437039,0
38,1,14,8,48,4.5,1.25507,0.90493,0
39,1,14,14,42,6.5,1.709275,1.020725,0
34,2,6,8,39,13.5,2.928983,2.336017,0
30,3,7,7,62,17.3,3.368431,7.357569,0
48,1,10,5,64,6.6,1.350126,2.873874,0
46,1,5,7,47,19.8,6.420044,2.885956,0
53,3,14,7,67,22.7,10.61561,4.59339,1
26,1,3,4,38,2.7,0.490544,0.535456,0
29,1,5,7,39,15.6,3.953492,2.130508,0
24,1,4,6,39,11.7,1.702911,2.860089,0
31,2,4,4,39,4.9,0.899426,1.011574,0
38,2,1,1,43,14.1,3.132027,2.930973,1
32,1,4,4,48,5.6,1.039011,1.648989,0
29,1,7,9,32,11.2,1.991895,1.592105,0
34,2,8,11,48,13.2,2.413905,3.922095,0
24,1,2,2,27,6.0,0.707268,0.912732,1
25,1,3,3,38,6.9,1.684754,0.937246,0
31,1,9,10,47,11.5,3.709798,1.695202,0
46,1,5,5,35,19.9,3.073902,3.891098,0
28,1,0,0,29,8.8,1.718027,0.833973,0
46,1,5,5,61,4.5,0.982102,1.762898,0
41,2,13,19,48,1.7,0.306903,0.509097,0
33,5,10,7,65,9.5,3.212199,2.962801,0
28,1,3,2,29,8.2,1.020636,1.357364,1
45,2,5,6,64,11.4,3.726514,3.569486,0
37,2,12,12,51,6.7,1.969149,1.447851,0
44,2,9,11,46,9.8,2.161293,2.346707,1
35,2,9,6,40,13.5,1.776476,3.623524,0
31,1,8,4,40,17.1,3.735078,3.104922,1
48,1,1,1,49,12.9,2.249306,4.071694,0
34,1,9,8,49,17.6,3.850532,4.773468,0
36,2,6,3,35,7.7,0.879921,1.815079,1
27,1,4,3,28,2.6,0.283328,0.444672,0
39,2,14,18,47,10.5,1.920585,3.014415,0
22,1,2,2,23,3.2,0.351256,0.384744,0
35,1,8,11,52,7.2,1.456355,2.287645,0
35,2,7,7,46,1.2,0.264956,0.287044,0
37,2,3,2,52,19.5,3.449801,6.690199,0
36,1,3,4,35,16.6,3.214695,2.595305,0
46,1,10,13,47,14.4,3.053814,3.714186,0
47,1,14,8,51,13.6,3.834356,3.101644,0
28,1,5,5,28,14.4,1.801106,2.230894,1
35,2,9,13,60,12.9,2.888558,4.851442,1
39,1,9,7,41,6.2,1.676784,0.865216,0
21,1,1,1,30,4.9,0.775448,0.694552,1
48,2,11,10,51,4.1,0.906248,1.184752,0
50,1,8,9,43,1.2,0.20217,0.31383,0
42,1,15,11,47,10.4,2.429915,2.458085,0
56,1,22,32,52,8.0,1.560371,2.599629,0
33,1,6,4,44,28.5,8.181493,4.358507,0
27,3,4,3,46,3.5,0.829692,0.780308,0
24,1,3,3,37,14.4,3.41996,1.90804,1
46,1,12,11,48,2.9,0.941497,0.450503,0
26,3,4,4,41,14.2,3.914382,1.907618,0
24,2,1,1,32,7.6,0.746506,1.685494,0
34,2,11,14,36,5.7,0.852811,1.199189,0
40,1,8,10,51,2.9,0.798091,0.680909,0
53,2,0,0,64,2.4,1.017863,0.518137,0
25,1,4,2,27,5.8,0.822652,0.743348,0
46,2,5,4,63,17.0,5.280199,5.429801,0
35,1,4,5,47,8.8,2.215035,1.920965,0
27,2,5,3,35,2.2,0.327474,0.442526,0
38,1,11,9,48,10.1,2.734257,2.113743,0
34,1,0,0,42,13.7,2.405114,3.348886,0
24,1,0,0,25,6.9,0.916318,0.808682,0
40,3,10,7,74,21.2,10.078303,5.609697,1
34,2,1,1,45,7.7,1.744664,1.720336,0
31,1,5,5,32,9.1,2.034209,0.877791,0
38,1,0,0,38,6.6,0.807372,1.700628,0
32,1,1,1,34,14.3,2.27293,2.58907,0
29,1,3,4,41,10.5,2.738842,1.566158,0
35,1,3,4,38,1.2,0.13861,0.31739,0
41,1,3,3,49,11.7,1.848258,3.884742,0
34,3,4,4,51,12.9,2.955594,3.623406,0
27,1,0,0,42,1.3,0.170046,0.375954,0
32,2,7,6,58,4.1,0.889183,1.488817,0
45,1,13,9,48,16.1,3.742416,3.985584,1
46,1,11,6,52,2.0,0.46397,0.57603,0
40,4,4,3,77,3.6,0.912963,1.859037,0
40,1,7,4,58,9.8,3.8098,1.8742,0
24,1,3,2,43,6.1,1.116525,1.506475,0
26,3,1,1,38,18.9,3.791844,3.390156,1
33,1,2,2,29,2.8,0.551775,0.260225,0
42,4,7,5,65,1.7,0.464191,0.640809,0
41,2,11,15,53,9.3,1.678761,3.250239,0
34,3,11,10,44,18.1,3.174235,4.789765,1
22,1,2,1,28,9.1,0.776072,1.771928,0
22,1,2,2,24,4.5,0.679417,0.400583,0
36,1,3,2,30,1.2,0.162821,0.197179,0
27,2,4,3,45,17.1,3.080708,4.614292,0
26,3,0,0,37,19.9,2.967295,4.395705,0
24,1,4,6,29,11.1,1.775672,1.443328,0
39,2,9,9,58,7.2,2.589951,1.586049,0
34,2,6,7,38,4.8,0.610628,1.213372,0
46,2,5,6,70,7.2,2.4847,2.5553,0
37,1,12,11,47,0.9,0.210402,0.212598,0
56,1,17,9,46,5.9,1.64375,1.07025,0
47,1,1,1,55,8.4,2.638625,1.981375,0
33,1,7,4,50,19.5,6.447039,3.302961,1
37,1,10,7,40,7.8,2.001743,1.118257,0
37,3,4,6,45,15.7,2.525235,4.539765,1
40,4,15,19,78,30.1,8.898983,14.579017,1
23,2,2,3,43,33.3,7.223449,7.095551,0
24,4,3,4,46,18.7,3.703962,4.898038,0
38,1,9,7,37,4.0,0.942285,0.537715,1
41,2,15,18,55,9.5,2.003696,3.221304,0
32,3,2,3,59,15.5,3.434846,5.710154,0
40,3,2,3,40,3.0,0.669244,0.530756,0
29,2,0,0,44,9.3,2.760869,1.331131,0
28,2,5,4,55,12.0,2.983126,3.616874,0
29,1,1,1,48,9.0,2.067982,2.252018,0
25,1,4,4,30,12.5,1.405782,2.344218,0
29,3,1,1,55,5.5,1.855643,1.169357,0
31,1,6,6,33,5.1,0.944962,0.738038,0
23,1,3,3,25,17.3,1.599502,2.725498,1
22,2,2,1,30,8.6,1.739178,0.840822,0
43,1,14,11,47,2.5,0.361449,0.813551,0
33,1,5,6,46,10.5,2.37055,2.45945,0
40,1,10,9,46,9.1,1.39508,2.79092,0
50,2,18,10,71,19.2,4.309823,9.322177,0
47,3,20,21,54,6.7,2.520699,1.097301,0
24,1,3,3,24,3.1,0.497642,0.246358,0
39,3,14,14,61,18.4,6.518733,4.705267,0
34,1,3,3,44,11.7,2.336403,2.811597,0
22,1,2,1,34,9.7,1.324557,1.973443,0
46,1,12,10,50,6.4,1.167618,2.032382,0
40,3,6,5,59,19.9,6.282639,5.458361,1
29,1,3,4,27,9.5,1.743558,0.821442,0
31,2,1,1,51,14.8,3.356354,4.191646,1
28,1,6,7,35,2.3,0.253688,0.551312,0
43,1,9,9,51,6.6,1.308813,2.057187,0
32,1,6,8,33,5.4,0.936842,0.845158,0
43,2,4,3,64,3.5,0.96698,1.27302,0
39,1,3,3,40,7.7,1.375123,1.704877,0
42,1,11,8,55,6.7,1.765044,1.919956,0
34,2,1,1,37,18.9,3.280549,3.712451,0
40,2,2,2,39,7.3,0.880942,1.966058,0
24,2,0,0,51,10.6,3.2724,2.1336,0
32,2,7,7,43,12.8,2.752012,2.751988,0
28,1,2,2,40,4.6,0.909946,0.930054,0
22,2,1,1,44,10.9,1.443298,3.352702,1
52,1,20,23,37,15.6,4.038585,1.733415,1
35,1,12,8,38,13.6,2.1453,3.0227,1
52,2,1,1,68,16.4,4.161104,6.990896,0
35,3,5,4,69,0.7,0.232208,0.250792,0
26,1,2,3,36,17.0,2.314718,3.805282,1
50,2,2,2,47,13.4,3.842214,2.455786,0
37,1,1,1,36,4.6,0.787788,0.868212,0
21,1,1,1,29,9.0,1.587965,1.022035,0
50,2,4,5,53,3.1,0.532245,1.110755,0
31,2,2,1,43,19.7,5.550114,2.920886,0
38,1,4,2,53,22.9,7.145456,4.991544,0
27,5,5,6,70,0.1,0.023461,0.046539,0
21,2,1,1,28,4.2,0.794439,0.381561,0
25,1,0,0,40,12.8,1.912343,3.207657,0
36,3,10,12,43,2.9,0.553888,0.693112,0
38,1,12,8,51,16.5,4.589611,3.825389,1
50,1,19,25,54,8.3,2.985721,1.496279,0
29,2,8,11,36,3.7,0.488801,0.843199,0
36,2,3,3,54,10.4,3.816295,1.799705,0
39,2,12,16,60,11.5,4.301065,2.598935,0
29,2,0,0,51,6.9,1.53734,1.98166,0
24,4,1,1,62,14.7,6.147674,2.966326,1
48,3,15,16,51,5.8,1.753385,1.204615,0
41,1,13,15,48,18.1,5.77448,2.91352,0
47,1,9,9,55,4.8,1.761778,0.878222,0
45,1,8,5,56,30.1,7.761094,9.094906,1
31,1,5,5,32,15.5,2.337791,2.622209,0
28,1,5,7,41,11.8,1.90705,2.93095,1
38,2,10,9,60,6.6,2.264417,1.695583,0
53,1,12,10,52,18.1,4.204318,5.207682,0
40,3,12,10,53,6.1,1.102181,2.130819,0
37,2,1,1,52,8.7,1.644732,2.879268,0
43,3,9,11,53,11.4,2.026601,4.015399,1
25,1,0,0,28,2.6,0.504255,0.223745,0
41,1,8,8,44,5.1,0.892699,1.351301,0
39,2,2,2,65,7.4,1.835959,2.974041,0
36,1,7,8,52,30.6,8.208911,7.703089,0
48,1,8,12,62,8.9,1.983953,3.534047,0
31,1,4,3,42,4.9,0.65832,1.39968,0
43,2,6,4,56,10.3,3.270484,2.497516,0
47,1,11,9,52,3.0,0.618433,0.941567,0
34,1,2,1,35,0.9,0.122217,0.192783,0
41,1,14,11,54,5.6,0.938584,2.085416,0
28,4,0,0,49,7.0,1.814086,1.615914,0
28,1,3,2,40,6.4,0.969422,1.590578,0
35,1,0,0,44,1.3,0.311504,0.260496,0
38,1,7,4,51,4.1,0.959841,1.131159,0
37,1,6,5,41,12.9,2.274891,3.014109,0
43,1,17,10,50,6.8,1.717727,1.682273,0
29,5,7,5,55,5.9,1.157247,2.087753,0
30,1,1,1,44,8.4,2.510777,1.185223,1
25,1,4,4,40,14.4,1.824569,3.935431,1
46,1,19,23,38,13.3,3.016292,2.037708,0
48,1,8,8,36,2.9,0.693415,0.350585,0
40,1,4,5,41,0.8,0.224971,0.103029,0
24,4,1,1,50,5.1,1.745619,0.804381,0
30,2,3,3,43,8.6,1.737948,1.960052,0
36,1,1,1,31,4.4,0.891054,0.472946,0
27,1,2,3,30,17.3,1.618649,3.571351,0
39,1,0,0,33,2.6,0.384814,0.473186,0
27,3,5,6,34,20.5,2.753656,4.216344,0
29,1,2,2,28,8.0,0.96487,1.27513,0
32,2,7,6,43,0.9,0.139378,0.247622,1
30,1,7,6,38,4.5,0.735099,0.974901,1
31,2,2,1,58,3.7,1.281481,0.864519,0
26,1,1,1,44,5.8,1.077684,1.474316,0
27,1,5,3,29,6.4,0.975491,0.880509,0
50,2,7,8,71,6.4,2.699332,1.844668,1
34,2,11,9,55,8.6,2.596938,2.133062,0
37,2,12,16,59,9.7,2.61133,3.11167,1
41,2,11,12,57,16.1,4.037078,5.139922,0
31,2,4,2,56,8.0,2.5688,1.9112,0
26,1,2,2,42,10.6,1.681729,2.770271,1
32,1,8,7,51,2.8,0.758699,0.669301,0
27,1,5,4,38,18.7,3.325527,3.780473,1
35,2,9,13,43,6.6,1.45987,1.37813,0
27,1,2,3,32,6.7,0.767624,1.376376,0
28,1,7,7,46,14.6,2.366029,4.349971,1
29,3,1,1,62,7.1,2.303832,2.098168,0
47,1,17,23,50,13.5,4.305037,2.444963,0
47,2,5,3,43,2.6,0.692626,0.425374,0
32,2,3,2,52,9.5,2.090095,2.849905,0
27,1,3,4,38,16.0,2.385934,3.694066,0
39,1,13,14,46,9.8,2.416064,2.091936,0
37,2,1,1,58,5.0,1.029564,1.870436,0
31,2,5,4,53,6.1,1.175047,2.057953,0
24,2,4,5,41,0.8,0.15556,0.17244,0
36,2,2,2,41,1.6,0.275109,0.380891,0
38,1,12,10,50,12.9,4.174169,2.275831,0
32,3,8,9,60,8.1,3.295345,1.564655,0
38,1,3,4,55,6.0,1.230494,2.069506,0
46,1,7,10,58,6.3,1.776779,1.877221,1
39,4,5,5,79,3.8,2.098003,0.903997,0
27,3,3,2,50,1.2,0.252265,0.347735,0
48,1,2,2,60,21.4,5.905591,6.934409,0
27,1,1,1,37,4.8,1.013313,0.762687,0
31,1,8,9,48,13.5,3.79794,2.68206,0
44,1,1,1,49,14.7,2.874654,4.328346,0
42,2,15,12,65,17.8,5.99305,5.57695,0
28,1,6,7,31,2.6,0.429843,0.376157,0
24,1,0,0,41,5.9,1.448389,0.970611,0
22,3,1,1,43,6.4,1.311695,1.440305,0
24,2,0,0,32,9.1,1.861388,1.050612,0
35,1,4,4,39,4.8,0.716846,1.155154,0
38,3,8,4,56,14.4,4.857784,3.206216,0
31,1,8,12,40,8.0,2.113999,1.086001,1
31,2,3,2,54,7.9,2.543074,1.722926,0
30,1,3,4,29,5.4,0.739112,0.826888,0
29,1,4,4,43,13.2,3.514477,2.161523,0
41,1,2,3,46,3.3,0.748898,0.769102,0
43,1,8,10,45,22.9,3.399052,6.905948,0
29,1,3,2,46,5.9,0.81806,1.89594,1
36,1,8,9,48,10.2,3.138066,1.757934,0
22,5,2,2,44,5.7,1.516457,0.991543,0
39,1,6,8,54,17.2,5.705313,3.582687,0
25,2,1,1,37,28.2,5.391077,5.042923,0
23,1,3,3,36,12.2,2.856801,1.535199,1
35,1,5,3,41,5.4,1.121142,1.092858,0
28,4,5,6,60,7.1,2.223564,2.036436,0
48,2,19,25,60,19.0,5.985014,5.414986,1
25,1,0,0,26,6.8,0.734659,1.033341,0
33,1,4,5,35,17.2,3.205892,2.814108,0
25,1,1,1,34,4.1,0.587706,0.806294,0
43,2,17,12,55,2.1,0.487702,0.667298,0
24,1,3,3,44,2.4,0.358574,0.697426,0
25,2,1,1,51,4.2,1.167749,0.974251,0
40,1,3,3,56,15.4,5.061139,3.562861,0
28,2,0,0,55,1.3,0.297559,0.417441,0
41,4,12,18,53,2.9,0.547747,0.989253,0
41,3,7,6,65,3.5,0.779678,1.495322,0
48,1,14,21,63,24.2,7.309574,7.936426,0
27,4,3,4,45,16.7,5.053921,2.461079,0
34,2,0,0,36,6.6,0.911228,1.464772,0
46,2,18,16,70,18.7,7.890343,5.199657,0
28,2,3,2,47,16.5,2.941881,4.813119,0
30,1,4,3,28,2.6,0.384152,0.343848,0
29,4,3,3,41,17.6,3.627922,3.588078,1
34,2,9,9,55,13.6,5.057689,2.422311,0
25,2,4,4,34,6.9,0.796765,1.549235,1
53,1,19,26,63,13.0,4.921018,3.268982,0
30,1,8,11,44,6.4,0.977844,1.838156,0
41,2,7,6,55,8.6,2.881134,1.848866,1
41,1,3,4,53,8.5,1.414228,3.090772,1
34,2,8,7,40,5.7,1.476101,0.803899,1
25,2,4,4,50,5.9,1.84096,1.10904,0
29,1,8,5,43,4.8,0.837731,1.226269,0
36,2,4,4,50,24.4,8.121045,4.078955,1
39,1,0,0,35,16.4,2.969593,2.770407,1
29,1,3,3,48,6.1,0.942934,1.985066,0
25,1,1,1,33,16.1,1.860712,3.452288,0
29,1,5,6,46,7.7,2.0045,1.5375,0
48,1,19,19,62,17.5,3.455486,7.394514,0
43,2,6,3,69,9.2,2.618478,3.729522,0
31,4,8,6,54,3.7,1.265634,0.732366,0
26,1,2,2,29,18.9,2.978206,2.502794,0
39,1,11,13,32,23.7,3.495684,4.088316,0
35,2,6,9,51,19.8,6.358212,3.739788,1
32,1,7,10,36,14.2,3.128721,1.983279,1
23,4,2,2,57,1.6,0.31495,0.59705,0
40,1,12,10,51,5.2,1.799476,0.852524,0
47,1,3,4,42,10.4,2.473499,1.894501,0
36,1,8,6,34,13.5,2.30887,2.28113,1
40,1,4,6,46,2.6,0.545734,0.650266,0
37,2,2,1,52,13.7,4.679301,2.444699,0
23,1,3,4,30,6.6,1.185509,0.794491,0
29,5,7,10,68,10.2,2.889347,4.046653,1
41,1,15,11,43,5.8,1.101324,1.392676,0
38,1,14,12,31,3.3,0.358275,0.664725,0
48,1,4,5,49,8.4,1.339371,2.776629,1
30,2,4,5,33,6.0,1.165786,0.814214,0
25,1,4,3,44,7.4,1.709041,1.546959,0
52,2,13,15,42,7.2,1.227447,1.796553,0
34,1,9,10,47,23.1,3.861858,6.995142,0
32,4,5,4,50,11.5,2.658789,3.091211,1
23,1,3,4,31,6.8,0.786992,1.321008,1
25,1,2,3,42,26.3,3.653746,7.392254,1
53,1,13,7,54,5.4,1.419453,1.496547,0
27,1,5,4,29,2.6,0.494421,0.259579,0
33,2,10,13,56,2.1,0.563515,0.612485,0
42,1,17,24,45,7.9,1.957004,1.597996,0
24,3,2,3,46,11.5,2.756705,2.533295,0
41,3,14,11,67,4.9,1.342833,1.940167,1
53,1,5,5,65,2.1,0.662577,0.702423,0
21,2,1,1,38,4.5,0.694316,1.015684,0
49,2,10,12,75,27.7,6.353754,14.421246,0
48,1,3,2,45,25.6,7.336251,4.183749,0
26,1,2,2,29,3.0,0.391369,0.478631,0
43,2,0,0,55,7.2,2.166328,1.793672,0
45,1,15,22,40,6.1,1.479829,0.960171,0
28,4,5,3,66,10.4,3.784996,3.079004,0
40,1,12,6,57,9.0,3.125895,2.004105,0
35,2,7,8,57,5.2,1.828029,1.135971,0
30,1,5,6,44,3.4,0.94626,0.54974,0
39,1,14,15,33,7.6,1.448118,1.059882,0
28,1,0,0,45,10.5,3.182978,1.542022,0
39,1,13,11,56,5.1,1.292942,1.563058,0
26,1,1,1,44,18.4,3.216955,4.879045,0
28,1,1,1,42,8.5,1.988891,1.581109,0
27,1,3,4,45,23.3,4.509551,5.975449,0
25,3,3,2,53,6.2,1.206853,2.079147,0
31,1,1,1,38,9.6,1.174812,2.473188,0
29,1,1,1,34,33.3,7.418657,3.903343,1
22,2,1,1,35,12.7,2.692241,1.752759,0
44,2,4,5,59,9.2,3.236423,2.191577,0
27,1,1,1,28,8.9,1.401112,1.090888,1
31,2,2,2,35,8.9,1.117979,1.997021,0
51,3,12,12,81,14.2,6.904574,4.597426,0
50,4,9,10,91,5.0,1.845962,2.704038,0
47,2,9,11,54,9.7,1.771381,3.466619,0
45,1,1,1,49,7.7,1.485553,2.287447,0
27,1,1,1,44,3.0,0.691516,0.628484,0
33,4,7,4,61,9.7,3.526412,2.390588,1
37,1,13,19,50,6.7,2.097514,1.252486,0
36,1,9,6,39,3.0,0.449171,0.720829,0
46,1,0,0,46,18.7,5.334527,3.267473,0
47,3,10,6,48,15.0,3.660451,3.539549,0
23,2,1,1,37,13.0,2.760333,2.049667,1
39,2,5,5,45,1.2,0.301945,0.238055,0
39,1,15,13,41,10.0,2.274771,1.825229,0
40,1,6,7,37,8.0,1.865676,1.094324,0
40,1,8,8,56,15.0,4.278314,4.121686,1
35,3,12,13,50,28.2,6.020923,8.079077,1
43,1,12,7,46,11.2,2.14181,3.01019,0
34,1,1,1,34,2.7,0.611797,0.306203,0
36,1,7,8,49,15.4,5.030726,2.515274,1
41,1,4,3,53,10.9,3.228455,2.548545,0
37,1,12,8,42,4.2,1.077758,0.686242,0
40,2,13,15,53,2.9,0.756624,0.780376,0
41,1,7,4,49,5.2,1.31804,1.22996,0
38,2,7,9,58,7.3,2.657948,1.576052,0
34,1,10,9,30,8.5,0.990439,1.559561,0
47,1,16,19,45,2.9,0.790247,0.514753,0
38,5,13,19,62,25.6,7.451639,8.420361,0
27,1,2,2,27,16.5,1.377734,3.077266,0
47,4,18,13,54,3.6,1.35798,0.58602,0
23,4,3,2,52,18.0,4.364318,4.995682,0
26,1,3,3,32,1.2,0.228574,0.155426,0
30,3,2,3,58,3.3,0.606215,1.307785,0
42,2,5,4,41,4.2,0.628984,1.093016,0
27,1,3,3,47,32.3,9.887657,5.293343,1
42,3,6,7,48,1.2,0.334255,0.241745,0
36,1,1,1,47,15.5,3.610435,3.674565,0
46,1,18,22,51,3.0,1.043873,0.486127,0
44,2,17,13,48,4.4,1.208506,0.903494,0
36,3,6,7,60,8.2,2.676276,2.243724,0
35,1,1,1,34,25.1,3.751704,4.782296,0
48,1,8,7,55,14.4,5.540152,2.379848,0
31,2,4,3,45,11.4,3.437211,1.692789,0
47,1,2,2,35,7.9,1.34406,1.42094,0
41,1,14,12,44,2.2,0.489259,0.478741,0
53,1,20,27,42,7.6,1.270501,1.921499,0
48,1,12,14,58,3.7,0.91317,1.23283,0
43,2,17,23,50,32.3,6.064025,10.085975,0
32,2,2,2,50,17.1,3.92541,4.62459,0
24,1,0,0,41,25.1,6.966389,3.324611,1
30,3,7,6,60,4.5,1.858757,0.841243,0
23,1,1,1,28,5.1,0.610639,0.817361,0
45,2,18,14,41,6.5,1.527825,1.137175,0
41,1,10,9,33,17.4,3.575379,2.166621,0
40,1,2,2,44,12.7,1.782722,3.805278,0
26,2,5,7,48,17.8,5.184456,3.359544,1
39,1,4,4,54,4.5,0.940956,1.489044,0
29,2,2,1,47,7.2,2.120479,1.263521,0
36,1,7,8,42,19.9,3.885161,4.472839,0
36,1,8,9,32,7.0,0.743987,1.496013,0
36,1,11,12,36,9.4,1.319424,2.064576,1
38,1,12,18,49,7.5,2.373179,1.301821,1
26,1,5,6,37,4.4,0.814571,0.813429,0
30,1,1,1,34,1.9,0.209535,0.436465,0
23,2,3,3,36,9.9,2.400481,1.163519,0
40,1,14,9,58,17.0,6.528529,3.331471,0
36,2,8,9,51,7.6,1.178087,2.697913,0
23,1,3,3,34,16.1,2.402359,3.071641,1
38,1,4,5,45,6.0,1.525515,1.174485,0
36,2,2,1,45,0.9,0.279251,0.125749,0
39,1,6,8,55,17.3,5.269851,4.245149,0
43,1,16,23,46,19.5,3.301221,5.668779,0
52,1,19,25,47,9.6,2.052191,2.459809,0
40,1,0,0,36,16.3,2.168601,3.699399,1
31,1,4,2,37,6.3,1.011069,1.319931,0
29,1,1,1,33,9.1,1.317728,1.685272,0
37,3,11,7,42,4.0,0.661022,1.018978,0
39,3,13,15,51,3.0,0.619444,0.910556,0
40,3,3,3,61,1.6,0.621375,0.354625,0
36,1,9,8,43,6.9,0.899567,2.067433,0
23,1,0,0,35,18.1,3.122272,3.212728,0
24,4,3,3,57,9.5,3.45918,1.95582,0
29,5,8,9,68,10.9,2.655463,4.756537,0
30,1,3,3,38,13.2,2.004838,3.011162,1
42,3,4,3,52,5.2,1.490939,1.213061,0
46,1,6,3,43,10.5,1.719449,2.795551,0
35,1,9,10,38,9.6,2.259151,1.388849,1
31,1,3,4,43,5.8,1.05411,1.43989,0
28,3,2,1,46,6.9,1.986166,1.187834,0
37,1,9,5,52,5.7,2.043958,0.920042,0
30,4,4,2,39,14.7,3.80439,1.92861,1
39,2,4,2,55,12.2,3.565181,3.144819,0
30,2,2,3,54,0.9,0.176857,0.309143,1
43,1,14,15,56,15.6,5.66904,3.06696,0
47,1,1,1,62,12.7,5.053915,2.820085,0
24,2,3,2,40,5.0,0.693377,1.306623,0
30,2,6,8,44,18.4,2.619155,5.476845,1
41,3,14,16,59,13.1,2.917601,4.811399,0
50,1,14,20,36,1.0,0.124898,0.235102,0
49,1,16,21,37,26.3,6.350871,3.380129,0
30,3,0,0,51,10.9,3.727492,1.831508,0
25,1,2,2,30,2.4,0.273134,0.446866,0
34,1,7,8,45,13.2,2.392359,3.547641,0
29,1,2,2,34,13.2,2.967756,1.520244,0
35,1,7,4,53,9.7,2.148369,2.992631,0
30,1,8,7,33,3.2,0.442103,0.613897,0
29,1,6,4,27,8.7,1.588696,0.760304,0
24,4,3,2,56,2.7,0.803885,0.708115,0
32,2,1,1,38,7.3,1.807879,0.966121,0
35,1,0,0,53,23.3,4.476411,7.872589,0
29,1,7,10,46,1.6,0.376393,0.359607,0
23,1,2,2,31,6.0,0.621884,1.238116,1
24,1,2,2,34,15.0,1.6307,3.4693,0
40,2,11,13,47,2.6,0.487059,0.734941,0
39,2,13,11,51,1.2,0.238383,0.373617,0
39,1,10,14,33,10.6,2.362049,1.135951,0
45,1,9,7,52,5.0,0.985445,1.614555,0
33,1,10,5,45,16.4,4.260182,3.119818,0
41,1,8,8,50,19.9,2.998475,6.951525,0
30,1,0,0,46,12.6,2.25496,3.54104,0
34,1,8,10,35,9.1,1.529286,1.655714,0
47,2,12,10,57,5.4,1.599642,1.478358,0
56,2,5,5,69,24.2,7.99975,8.69825,0
34,5,9,13,78,0.6,0.162793,0.305207,0
32,1,3,3,47,5.4,1.030835,1.507165,0
27,2,3,2,50,2.2,0.685604,0.414396,0
44,3,2,3,63,1.1,0.310084,0.382916,0
39,4,11,12,56,21.2,7.636923,4.235077,0
28,3,1,1,57,6.2,2.13218,1.40182,0
33,1,5,7,45,6.3,1.645482,1.189518,0
44,2,16,19,54,12.2,3.38536,3.20264,1
31,3,3,3,41,20.1,3.767586,4.473414,0
39,1,14,15,31,6.6,0.881689,1.164311,0
44,3,15,10,78,9.1,4.806141,2.291859,0
35,2,1,1,59,16.9,3.254812,6.716188,0
24,1,1,1,34,10.9,2.491205,1.214795,1
37,1,4,5,40,17.3,2.937565,3.982435,0
48,1,3,3,44,3.7,1.02749,0.60051,0
32,1,6,8,37,6.4,1.2164,1.1516,0
35,4,8,9,60,10.6,2.886681,3.473319,0
35,1,7,7,34,2.3,0.347101,0.434899,0
29,1,6,6,34,32.5,7.080073,3.969927,0
37,2,13,15,39,3.0,0.78172,0.38828,0
39,2,14,19,38,16.5,2.890897,3.379103,0
21,1,0,0,34,13.8,1.797153,2.894847,1
34,2,9,9,38,7.3,0.918298,1.855702,1
33,2,6,3,37,14.7,2.093773,3.345227,0
44,2,9,7,43,4.4,1.209175,0.682825,0
46,1,2,2,48,41.3,12.313567,7.510433,1
36,2,5,7,60,9.4,1.723594,3.916406,0
37,1,4,5,40,13.2,2.02231,3.25769,0
31,1,7,10,30,15.6,2.213384,2.466616,0
31,2,7,5,40,19.8,3.30434,4.61566,0
45,1,19,13,34,10.0,2.324488,1.075512,0
30,2,4,3,37,5.5,0.939577,1.095423,0
23,2,1,1,30,17.2,3.317841,1.842159,0
43,3,7,10,48,4.5,0.694813,1.465187,0
30,1,8,9,37,8.0,1.246828,1.713172,0
29,3,5,7,58,7.5,2.523392,1.826608,0
42,1,13,8,47,2.4,0.416195,0.711805,0
25,1,2,3,41,4.7,0.606536,1.320464,0
42,2,16,21,54,2.9,0.55891,1.00709,0
31,1,6,7,34,3.6,0.421564,0.802436,0
49,1,18,24,47,14.1,4.55203,2.07497,0
30,4,2,2,56,23.4,5.31362,7.79038,0
44,1,6,3,38,3.7,0.76824,0.63776,0
29,1,3,4,36,16.1,3.744294,2.051706,0
38,1,11,6,55,10.5,2.475943,3.299057,0
38,1,3,4,48,14.4,2.503598,4.408402,0
38,2,1,1,42,2.9,0.465468,0.752532,0
35,2,3,2,41,1.2,0.158955,0.333045,0
47,2,12,14,43,1.7,0.505619,0.225381,0
33,2,7,5,58,17.6,5.304653,4.903347,0
35,1,10,13,39,14.0,2.51782,2.94218,0
46,1,13,9,53,9.7,3.192338,1.948662,0
26,2,2,2,44,3.7,1.093067,0.534933,0
24,2,4,2,41,25.6,5.334446,5.161554,1
